term,definition,source_anchor,notes
Software Defined Wide<br>Area Network,"De mogelijkheid om een Wide Area<br>Netwerkverbinding centraal te beheren. SD-WAN verzamelt en doorstuurt naar een ander. Bij<br>de informatie gaat het om toetsaanslagen,",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#software-defined-wide-br-area-network,
Source code,"Broncode screenshots, e-mailadressen, surfgedrag of<br>persoonlijke informatie zoals inloggegevens<br>of een creditcardnummer.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#source-code,
SPAM,"Ongewenste e-mail, doorgaans commercieel<br>van aard. SQL injection Een soort aanval op webapplicaties waarbij<br>een aanvaller kwaadaardige SQL-code invoert<br>in een invoerveld met als doel toegang te<br>krijgen tot de database van de applicatie,<br>deze te wijzigen of te vernietigen.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#spam,
SSE,"Secure Service Edge. Secure Service<br>Edge Supply chain-aanval Een actor tast doelbewust de<br>vertrouwelijkheid, integriteit of",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#sse,
SSL,Secure Sockets Layer. Secure Sockets<br>Layer beschikbaarheid aan van één of meer<br>onderdelen binnen een supply chain<br>(toeleveringsketen) om zo een springplank,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#ssl,
SSO,"Single Sign On. Single sign on te krijgen voor aanvallen op andere<br>organisaties, die veelal het primaire doelwit",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#sso,
Staatsgelieerde actor,Actor gelieerd aan een statelijke actor. Statelijke actor zijn. Actoren kunnen door middel van een<br>supply chain-aanval bijvoorbeeld toegang,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#staatsgelieerde-actor,
State actor,Statelijke actor verkrijgen tot beveiligde ICT-systemen van<br>organisaties en daarmee onder andere tot,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#state-actor,
State-sponsored attack,"Cyberaanval die een staat financiert of op een<br>andere manier ondersteunt. informatiesysteem te beveiligen. Een bekend<br>voorbeeld is een T-shirt met de tekst ""I",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#state-sponsored-attack,
Statelijke actor,"Staten voeren digitale aanvallen uit op<br>andere landen, organisaties of individuen uit<br>primair geopolitieke motieven. Zij hebben<br>als doel de verwerving van strategische<br>informatie (spionage), beïnvloeding van de<br>publieke opinie of democratische processen<br>(beïnvloeding) of verstoring van vitale diens gevoelige gegevens, processen en<br>financiën. De aanval heeft een gelaagd<br>karakter (minstens twee aanvallen) en is<br>gericht, complex, duur en vereist daardoor<br>vergaande capaciteit en planning van de<br>actor. Het motief voor de aanval is meestal<br>spionage, maar kan ook gericht zijn op<br>sabotage of financieel gewin.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#statelijke-actor,
Static Application<br>Security Testing,"Analyseert broncode in ontwikkeling om<br>beveiligingszwakheden te identificeren. Symmetrische hacked and all I got was this lousy t-shirt"".<br>Informatie onbegrijpelijk maken voor",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#static-application-br-security-testing,see also: Versleutelen
Stepping stone server,"Beveiligde manier om in een digitaal netwerk<br>te komen. Dit wordt ook wel een jumpserver<br>genoemd. versleuteling anderen. Bijvoorbeeld een tekstbestand of<br>netwerkverkeer. Dit wordt gedaan met één<br>sleutel, in tegenstelling tot asymmetrische<br>versleuteling waarbij twee sleutels worden<br>gebruikt. De ontvanger en verzender hebben",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#stepping-stone-server,
STIX,"STIX is een op XML-gebaseerde<br>gestructureerde taal om<br>cyberdreigingsinformatie te beschrijven zodat<br>deze op een consistente manier kan worden<br>gedeeld, opgeslagen en geanalyseerd. TAXII dus allebei dezelfde sleutel. De informatie<br>wordt onleesbaar gemaakt door de zender<br>waarna de ontvanger deze weer leesbaar<br>maakt, beide dus met dezelfde sleutel. Ze<br>moeten deze sleutel op een vertrouwelijke",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#stix,
Storing,Uitval manier met elkaar delen (bijvoorbeeld met<br>behulp van asymmetrische versleuteling).,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#storing,
Tabletop exercise,Oefening waarbij een groep mensen in,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#tabletop-exercise,
Tailgating,Een techniek gebruikt door social engineers,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#tailgating,see also: Social engineering
Tampering,Een digitaal systeem of informatie,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#tampering,
TAXII,TAXII is een protocol voor het,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#taxii,see also: STIX
Terrorist,Actor met ideologische motieven die,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#terrorist,
Testbed,Nagemaakte situatie waarin men testen kan,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#testbed,
Threat intelligence,Inlichtingen en analyses over dreigingen.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#threat-intelligence,
Threat management,Aanpak om bekende en onbekende<br>dreigingen op te sporen en tegen te gaan.<br>Men gebruikt hiervoor een combinatie van<br>opsporingstechnieken.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#threat-management,
Threat Modeling,Een methode om zwakheden in<br>computersystemen snel te herkennen zodat<br>hierop kan worden ingespeeld.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#threat-modeling,
TIBER,Threat Intell Based Ethical Redteaming.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#tiber,
Time box,"Vaste tijd waarin men bepaalde geplande<br>activiteiten uitvoert. Is de tijd om, dan stopt<br>het. Ook als de activiteiten nog niet klaar zijn.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#time-box,
TLP,"Traffic Light Protocol. Een methode,<br>ontwikkeld door first.org, om data of<br>informatie in te delen in klasses. Hoe men<br>dit indeelt, hangt af van met wie men de<br>informatie mag delen. De klasses zijn RED,<br>AMBER, GREEN en WHITE.<br>RED: de ontvanger of de ontvangers<br>mogen de informatie alleen delen met<br>de informatieverstrekker en met de mede",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#tlp,
TLS,Transport Layer Security. Transport<br>Layer Security TPM 1. Third Party Memorandum/Mededeling.<br>Verklaring van een onafhankelijk,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#tls,
Toegangsbeheer,Controle om te bepalen wie naar binnen mag<br>in een ruimte of digitaal systeem. onderzoeksbureau waarin staat hoe goed de<br>ICT-dienstverlening en ICT-kennis van een<br>organisatie zijn.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#toegangsbeheer,
Toezichthoudende<br>domotica,"Technologie en diensten in en om de woning<br>met als doel het toezien op cliënten voor<br>hun veiligheid, zoals uitluistersystemen,<br>sensoren, camerabewaking en GPS<br>technologie. Domotica 2. Trusted Platform Module. Internationale<br>standaardeisen voor een veilige<br>cryptoprocessor. De TPM is ontworpen om<br>hardware te gebruiken in het beveiligen van<br>sleutels en cijfercodes. Dit security model<br>zorgt ervoor dat de sleutels niet gestolen",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#toezichthoudende-br-domotica,
Toezichthouder,"Een door de wetgever aangesteld, Cyberbeveili kunnen worden.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#toezichthouder,
Token,Een middel dat men gebruikt om ergens in te<br>mogen. Dat kan bijvoorbeeld een ruimte in<br>een gebouw zijn of een digitaal systeem. Internetsystemen. Bijvoorbeeeld websites<br>of mailservers. Dit maakt het voor<br>cybercriminelen moeilijker om Internetverkeer,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#token,
Tokenisatie,"Proces waarbij men een document met<br>kwetsbare gegevens vervangt door andere<br>gegevens die minder kwetsbaar zijn. Zo kan<br>men bijvoorbeeld privacy beter garanderen. Triple extortion Afpersing door middel van een combinatie<br>van (1) bestanden of systemen van het<br>slachtoffer versleutelen, (2) dreiging met<br>openbaar maken van geëxfiltreerde informatie<br>en (3) dreigen met uitvoeren van DDOS",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#tokenisatie,"see also: Ransomware,<br>Single extortion,<br>Double extortion"
TOR,The Onion Router. Een methode om Dark web aanvallen op (herstelde) systemen.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#tor,
TOTP,Time-based One Time Password. OTP te onderscheppen of te manipuleren. TLS is<br>de opvolger van SSL.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#totp,
Trusted Third Party,Een entiteit die interacties tussen andere<br>entiteiten faciliteert en door hen vertrouwd<br>wordt. TPM URL-Shortening Verkorten van de URL-link om het makkelijker<br>te gebruiken. Maar vaak misbruikt door<br>criminelen om de werkelijke (kwaadaardige),https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#trusted-third-party,
TTP,"Tactics, techniques and procedures.<br>Tactieken, technieken en processen die een<br>aanvaller gebruikt. Username link te verhullen.<br>",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#ttp,see also: Gebruikersnaam
Tweefactor authenticatie,Meerfactor<br>authenticatie UVAG,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#tweefactor-authenticatie,see also: Uitvoeringswet<br>AVG
Tweestapsauthenticatie,Meerfactor<br>authenticatie Verordening<br>Cyberweerbaarheid Nederlandse naam van der Cyber Resilience<br>Act. Deze Europese verordening heeft tot<br>doel heeft om consumenten en bedrijven te,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#tweestapsauthenticatie,see also: Cyber Resilience<br>Act
Two-factor authenticatie,Meerfactor<br>authenticatie beschermen die producten of software met<br>een digitale component kopen of gebruiken.<br>Deze verordening legt verplichte beveiliging,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#two-factor-authenticatie,
Typosquatting,Een vorm van misbruik waarbij<br>kwaadwillenden domeinnamen registreren<br>met bewuste spelfouten om daarmee anderen<br>te misleiden. op aan dit soort producten en of software<br>en legt de plicht bij fabrikanten om veilige<br>producten te garanderen gedurende de<br>levensduur van een apparaat of software. De<br>verordening treedt in 2025 in werking. De wet,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#typosquatting,
Uitval,"Een situatie waarin één of meer digitale<br>processen zijn verstoord als gevolg van<br>natuurlijke of technische oorzaken, of als<br>gevolg van menselijke fouten. dwingt bedrijven om cybersecurity niet langer<br>als bijzaak, maar als kernonderdeel van hun<br>productontwikkeling te beschouwen. Er is een<br>overgangsperiode van 24 maanden ingevoerd<br>zodat producten en processen kunnen",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#uitval,
Uitvoeringswet AVG,De Nederlandse implementatiewet van de<br>AVG (afgekort: UAVG). In de UAVG worden<br>onderdelen van de AVG waarvoor dat is<br>toegestaan op nationaal niveau verder<br>uitgewerkt. AVG Versleutelen worden aangepast aan de nieuwe eisen.<br>Het versleutelen van informatie om deze<br>onleesbaar te maken voor onbevoegden.<br>Dit wordt gedaan met één of twee sleutels<br>(symmetrische danwel asymmetrische,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#uitvoeringswet-avg,"see also: Cryptografie,<br>Ontsleutelen"
Unknown unknown,"Onbekend en onkenbaar risico. Een risico dat<br>pas ontdekt wordt wanneer het zich voor de<br>eerst tijdens een incident toont. versleuteling). De informatie wordt<br>onleesbaar gemaakt door de zender waarna<br>de ontvanger deze weer leesbaar maakt, met<br>behulp van de sleutel(s). Men versleutelt",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#unknown-unknown,
Update,"Aanpassing van een bestaande versie van<br>hard- of software. Deze repareert bekende<br>zwakke plekken, zorgt eventueel voor nieuwe<br>beveiliging en extra functies. Patch informatie bijvoorbeeld om deze veilig te<br>versturen of bijvoorbeeld om vast te stellen<br>dat een bericht ook echt komt van degene die<br>zegt dat hij het heeft verstuurd.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#update,
Upgrade,"Nieuwe (geactualiseerde) versie van software,<br>hardware of firmware. Verstoring Een aantasting van de beschikbaarheid,<br>integriteit of vertrouwelijkheid van<br>informatie(verwerking).",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#upgrade,see also: Uitval
Vertrouwelijkheid,"De zekerheid dat informatie en/of digitale<br>diensten, processen of systemen alleen<br>toegankelijk zijn voor personen of software<br>die hiertoe zijn geautoriseerd.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#vertrouwelijkheid,see also: AVG
Verwerkers<br>overeenkomst,Een verplichte overeenkomst tussen de<br>verwerkingsverantwoordelijke en verwerker<br>die hun onderlinge afspraken over de<br>verwerking van persoonsgegevens regelt.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#verwerkers-br-overeenkomst,
Verwerkings<br>verantwoordelijke<br>(controller),"De partij die het doel en de middelen voor de<br>verwerking van persoonsgegevens bepaalt.<br>Een verwerkingsverantwoordelijke kan<br>persoonsgegevens zelf verwerken, of bij de<br>verwerking gebruik maken van een verwerker.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#verwerkings-br-verantwoordelijke-br-controller,see also: AVG
Virtual Machine (VM),Een computerprogramma dat een computer<br>nabootst waarop men andere programma's<br>kan uitvoeren. Zo kan men op één echte<br>computer meerdere virtuele computers laten<br>draaien en hardware delen.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#virtual-machine-vm,
Virtual private network,Uitbreiding van een computernetwerk over<br>een openbaar netwerk. Via die uitbreiding<br>kunnen gebruikers vanaf elke plek veilig<br>gegevens delen met het computernetwerk.<br>Voor de gebruikers is het alsof ze rechtstreeks<br>op het netwerk zijn aangesloten. De veilige<br>verbinding valt te omschrijven als een tunnel<br>en wordt afgekort VPN genoemd.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#virtual-private-network,
Virtual private server,"Een virtuele machine die als dienst wordt<br>verkocht door een hostingpartij. Dit wordt ook<br>wel een virtual dedicated server genoemd.<br>Een VPS wordt doorgaans aangeboden<br>met een geïnstalleerde kopie van een<br>besturingssysteem, zoals Windows of Linux.<br>De klant krijgt daarbij een account met<br>systeemrechten op de VPS, zodat de klant kan<br>inloggen op de VPS. Een VPS vertoont veel<br>overeenkomsten met een fysieke server met<br>het belangrijkste verschil dat de onderdelen<br>van de VPS virtueel (softwarematig) zijn en<br>daardoor makkelijker aan te passen.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#virtual-private-server,
Vishing,Voice phishing.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#vishing,see also: Voice phishing
Vitale processen,"Bepaalde processen zijn zo essentieel voor<br>de Nederlandse samenleving dat uitval of<br>verstoring tot ernstige maatschappelijke<br>ontwrichting leidt en een bedreiging vormt<br>voor de nationale veiligheid. Deze processen<br>vormen de Nederlandse vitale infrastructuur.<br>Elektriciteit, toegang tot internet, drinkwater<br>en betalingsverkeer zijn voorbeelden van<br>vitale processen.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#vitale-processen,see also: Vitale processen
Voice phishing,Vorm van phishing waarbij een aanvaller belt<br>met een gebruiker en probeert om van hem<br>of haar vertrouwelijke informatie te krijgen<br>om met deze informatie te proberen in een<br>digitaal systeem te komen.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#voice-phishing,see also: Phishing
Vrijwaringsverklaring,Verklaring waarin men toestemming geeft om<br>een beveiligingsonderzoek te doen en om de<br>onderzoeker te vrijwaren van schade die hij<br>mogelijk door dit onderzoek veroorzaakt bij<br>professionele uitvoering ervan. Ook staat erin<br>waaraan het onderzoek moet voldoen. Deze<br>verklaring gebruikt men bijvoorbeeld voor een<br>penetratietest.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#vrijwaringsverklaring,
Vulnerability,Kwetsbaarheid WAF Web Application Firewall.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#vulnerability,see also: Web Application<br>Firewall
Vulnerability Disclosure,"het Internet naar bekende kwetsbaarheden in<br>digitale systemen. Als ze deze vinden, maken<br>ze een melding bij de organisaties waar<br>ze zijn aangetroffen. De organisatie werkt<br>wereldwijd. Ook leiden ze hackers op. ENISA European Union Agency for Network<br>and Information Security. Het Europees<br>agentschap dat als doel heeft om netwerken<br>en informatie binnen de EU beter te<br>beveiligen.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#vulnerability-disclosure,
Vulnerability scan,"Geautomatiseerd onderzoek bij een<br>organisatie waarbij kwetsbaarheden worden<br>onderzocht in een digitaal systeem. Vulnerability<br>assessment Wet bevordering digitale<br>weerbaarheid bedrijven Een wet met als doel om het Nederlandse<br>bedrijfsleven te voorzien van algemene<br>informatie, het stimuleren van samenwerking<br>tussen organisaties en het delen van specifeke",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#vulnerability-scan,see also: Digital Trust Center
Vulnerability<br>assessment,Uitputtend onderzoek bij een organisatie<br>waarbij alle tot op dat moment bekende<br>kwetsbaarheden worden onderzocht in een<br>digitaal systeem. Een deel wordt handmatig Vulnerability scan Wbdwb Wet bevordering digitale weerbaarheid<br>bedrijven.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#vulnerability-br-assessment,see also: Wet bevordering<br>digitale weerba<br>arheid bedrijven
Vulnerability<br>management,"Handmatige controle waarbij men zwakke<br>plekken in een systeem opspoort. Men<br>bepaalt vooraf hoe men dat doet. Bij een<br>vulnerability assessment probeert men alle<br>zwakke plekken te vinden in een klein gebied. Web Application Firewall Een specifieke vorm van applicatie-firewall die<br>digitaal verkeer van en naar een webservice<br>filtert, bewaakt en blokkeert.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#vulnerability-br-management,see also: matiesystemen
WAAP,Web Application & API Protection. Web Application &<br>API Protection (dreigings)informatie aan individuele<br>bedrijven. Het Digital Trust Center voert deze<br>wet uit.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#waap,
Wachtwoord,"Reeks van letters, cijfers en of andere<br>karakters waarmee een gebruiker in een<br>digitaal systeem kan komen. Het is de<br>bedoeling dat een gebruiker dit wachtwoord<br>niet aan anderen geeft en een sterk<br>wachtwoord kiest zodat dit moeilijk te kraken<br>is door aanvallers. Inlogcode Wet beveiliging netwerk<br>en informatiesystemen Wet beveiliging netwerk- en informatie<br>systemen (Wbni). Nederlandse wet die bepaalt<br>aan welke eisen aanbieders van essentiële<br>diensten (AED's) en digitale diensten<br>(DSP's) moeten voldoen. Deze wet voert<br>uit wat er staat in de Europese Netwerk- en",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#wachtwoord,"see also: Cyber<br>beveiligingswet,<br>NIS2, Europese<br>wet- en<br>regelgeving"
Wachtwoordkluis,Wachtwoord<br>manager Informatiebeveiligingsrichtlijn (NIB). De Wbni<br>wordt vervangen door de Cyberbeveiligingswet.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#wachtwoordkluis,
Wachtwoordmanager,Een tool die meerdere wachtwoorden opslaat<br>in een veilige digitale kluis waardoor de<br>gebruiker alleen nog maar het wachtwoord<br>van de kluis hoeft te onthouden. Whaling Manier om vertrouwelijke informatie (zoals<br>persoonlijke data van werknemers) of geld<br>van een organisatie te stelen. Meestal gebeurt<br>dit door een valse e-mail te sturen uit naam<br>van iemand die de werknemer vertrouwt. Via<br>deze e-mail wordt de werknemer verleid om<br>bedrijfsgegevens te onthullen of een grote<br>betaling te autoriseren.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#wachtwoordmanager,see also: CEO-Fraude<br>(BEC-Fraude)
Whatsapp fraude,"Vorm van oplichting waarbij het slachtoffer<br>denkt een bekende, vaak een zoon of dochter,<br>te helpen met een betaling. XaaS Algemene naam voor het uitbesteden van<br>diensten. Bij cloud computing heet het IaaS<br>(Infrastructure as a Service), PaaS (Platform",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#whatsapp-fraude,
White Team,"Oefening waarbij een organisatie aanvallen<br>simuleert om te ontdekken hoe goed ze<br>is beschermd tegen aanvallen. Soms is er Red Team, Red<br>teaming, Blue<br>teaming, Purple as a Service) en Saas (Software as a Service).<br>Andere voorbeelden zijn DaaS (Database as a<br>Service) en BaaS (Blockchain as a Service).",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#white-team,
Whitebox test,"Veiligheidstest die aangeeft dat de tester Blackbox test, XSS Cross Site Scripting.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#whitebox-test,see also: Worm
Whitehat hacker,"Iemand die inbreekt in een digitaal<br>systeem met positieve intenties. Het doel<br>is beveiligingslekken op te sporen. De term<br>'white hat' komt uit cowboyfilms waarin de<br>held altijd een witte hoed droeg. Een whitehat<br>hacker wordt ook wel een ethische hacker<br>genoemd. Hacker, greyhat<br>hacker, blackhat<br>hacker Zero-day op 'klikt'.<br>1. Afkorting voor zero-day vulnerability.<br>Een kwetsbaarheid waarvoor nog geen<br>patch beschikbaar is, omdat de maker van<br>de kwetsbare software nog geen tijd (nul<br>dagen) heeft gehad om de kwetsbaarheid te<br>verhelpen.De zwakke plek is pas een risico",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#whitehat-hacker,
Whitelisting,"Allow listing,<br>blacklisting,<br>blocklisting, deny<br>listing, whitelisting als er een exploit voor is gemaakt die de<br>zwakke plek effectief weet te misbruiken.<br>2. Afkorting voor zero-day exploit. Een zero<br>day exploit is een speciale exploit. Hij is",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#whitelisting,
Worm,"Kwaadaardige code die zichzelf, zonder<br>tussenkomst van een mens, vermenigvuldigt<br>en verspreidt over verschillende digitale<br>systemen. Bekende voorbeelden van wormen<br>zijn Wannacry en Notpetya. Malware speciaal omdat de zwakke plek die wordt<br>misbruikt niet bij de leverancier bekend is<br>en dus ook nog niet is hersteld. Omdat de<br>zwakke plek nog niet bekend is, kan niemand<br>zich er goed tegen beschermen. Daarom is<br>een zero day exploit heel waardevol voor<br>aanvallers. Ontdekkers van zero days kunnen<br>ze voor veel geld verkopen aan criminelen of<br>inlichtingendiensten.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#worm,
